resume_id,filename,category,model,semantic_alignment,n_recommendations,avg_score,top5_avg,top5_vs_next5_gap
HEALTHCARE/12613221.pdf,12613221.pdf,HEALTHCARE,CrossEncoder,0.711974,15,0.2417,0.2479,0.0072
HEALTHCARE/12613221.pdf,12613221.pdf,HEALTHCARE,Hybrid (RRF),0.720265,15,0.8247,0.962,0.0745
HEALTHCARE/21866029.pdf,21866029.pdf,HEALTHCARE,ConFit v2,0.781496,15,0.8244,0.8362,0.0146
HEALTHCARE/21866029.pdf,21866029.pdf,HEALTHCARE,ColBERT,0.795295,15,0.7513,0.8241,0.0934
HEALTHCARE/21866029.pdf,21866029.pdf,HEALTHCARE,CrossEncoder,0.785025,15,0.2758,0.2867,0.0133
HEALTHCARE/21866029.pdf,21866029.pdf,HEALTHCARE,Hybrid (RRF),0.789695,15,0.6748,0.8762,0.2591
HEALTHCARE/91478356.pdf,91478356.pdf,HEALTHCARE,ConFit v2,0.727426,15,0.8271,0.8377,0.0113
HEALTHCARE/91478356.pdf,91478356.pdf,HEALTHCARE,ColBERT,0.727632,15,0.685,0.7706,0.0867
HEALTHCARE/91478356.pdf,91478356.pdf,HEALTHCARE,CrossEncoder,0.727295,15,0.2743,0.2786,0.0048
HEALTHCARE/91478356.pdf,91478356.pdf,HEALTHCARE,Hybrid (RRF),0.743347,15,0.8034,0.9567,0.0819
HR/18557164.pdf,18557164.pdf,HR,ConFit v2,0.735736,15,0.7883,0.7938,0.007
HR/18557164.pdf,18557164.pdf,HR,ColBERT,0.779979,15,0.7793,0.8512,0.0695
HR/18557164.pdf,18557164.pdf,HR,CrossEncoder,0.778751,15,0.5031,0.616,0.1476
HR/18557164.pdf,18557164.pdf,HR,Hybrid (RRF),0.743336,15,0.8127,0.9581,0.0532
HR/20993320.pdf,20993320.pdf,HR,ConFit v2,0.6885,15,0.8299,0.8472,0.02
HR/20993320.pdf,20993320.pdf,HR,ColBERT,0.703772,15,0.6535,0.8334,0.1836
HR/20993320.pdf,20993320.pdf,HR,CrossEncoder,0.703772,15,0.2684,0.2765,0.0089
HR/20993320.pdf,20993320.pdf,HR,Hybrid (RRF),0.688753,15,0.7908,0.9668,0.0724
HR/29297973.pdf,29297973.pdf,HR,ConFit v2,0.78065,15,0.7839,0.7911,0.0071
HR/29297973.pdf,29297973.pdf,HR,ColBERT,0.773065,15,0.5793,0.691,0.13
HR/29297973.pdf,29297973.pdf,HR,CrossEncoder,0.742424,15,0.2735,0.2886,0.0191
HR/29297973.pdf,29297973.pdf,HR,Hybrid (RRF),0.777234,15,0.6679,0.8862,0.2541
INFORMATION-TECHNOLOGY/10089434.pdf,10089434.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.785399,15,0.7921,0.8046,0.0148
INFORMATION-TECHNOLOGY/10089434.pdf,10089434.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.749695,15,0.7284,0.8179,0.0844
INFORMATION-TECHNOLOGY/10089434.pdf,10089434.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.786609,15,0.3004,0.3911,0.1276
INFORMATION-TECHNOLOGY/10089434.pdf,10089434.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.813795,15,0.6798,0.9816,0.3512
INFORMATION-TECHNOLOGY/10247517.pdf,10247517.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.719743,15,0.772,0.7871,0.0189
INFORMATION-TECHNOLOGY/10247517.pdf,10247517.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.718067,15,0.5417,0.6892,0.191
INFORMATION-TECHNOLOGY/10247517.pdf,10247517.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.717913,15,0.3164,0.4174,0.1412
INFORMATION-TECHNOLOGY/10247517.pdf,10247517.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.728525,15,0.6724,0.8541,0.2306
INFORMATION-TECHNOLOGY/10265057.pdf,10265057.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.82984,15,0.8245,0.835,0.0132
INFORMATION-TECHNOLOGY/10265057.pdf,10265057.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.802944,15,0.7472,0.8379,0.1125
INFORMATION-TECHNOLOGY/10265057.pdf,10265057.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.798068,15,0.2894,0.3034,0.0187
INFORMATION-TECHNOLOGY/10265057.pdf,10265057.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.827016,15,0.6261,0.8374,0.2275
INFORMATION-TECHNOLOGY/10553553.pdf,10553553.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.748947,15,0.7924,0.8054,0.0161
INFORMATION-TECHNOLOGY/10553553.pdf,10553553.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.78239,15,0.6726,0.7897,0.151
INFORMATION-TECHNOLOGY/10553553.pdf,10553553.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.781999,15,0.2537,0.2726,0.0266
INFORMATION-TECHNOLOGY/10553553.pdf,10553553.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.753033,15,0.7154,0.9741,0.2355
INFORMATION-TECHNOLOGY/10641230.pdf,10641230.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.784914,15,0.7782,0.7896,0.0131
INFORMATION-TECHNOLOGY/10641230.pdf,10641230.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.794144,15,0.6311,0.7052,0.0944
INFORMATION-TECHNOLOGY/10641230.pdf,10641230.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.764029,15,0.288,0.345,0.0807
INFORMATION-TECHNOLOGY/10641230.pdf,10641230.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.780983,15,0.6552,0.929,0.3205
INFORMATION-TECHNOLOGY/10839851.pdf,10839851.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.767197,15,0.7853,0.7926,0.0091
INFORMATION-TECHNOLOGY/10839851.pdf,10839851.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.788147,15,0.792,0.8304,0.0492
INFORMATION-TECHNOLOGY/10839851.pdf,10839851.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.787027,15,0.2629,0.2791,0.023
INFORMATION-TECHNOLOGY/10839851.pdf,10839851.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.784021,15,0.6122,0.8955,0.2906
INFORMATION-TECHNOLOGY/10840430.pdf,10840430.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.788204,15,0.769,0.7799,0.0148
INFORMATION-TECHNOLOGY/10840430.pdf,10840430.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.754099,15,0.7413,0.8083,0.0817
INFORMATION-TECHNOLOGY/10840430.pdf,10840430.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.720309,15,0.2623,0.2926,0.04
INFORMATION-TECHNOLOGY/10840430.pdf,10840430.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.769569,15,0.6993,0.9193,0.2561
INFORMATION-TECHNOLOGY/11580408.pdf,11580408.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.709745,15,0.7883,0.8017,0.0152
INFORMATION-TECHNOLOGY/11580408.pdf,11580408.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.750816,15,0.7666,0.8281,0.0674
INFORMATION-TECHNOLOGY/11580408.pdf,11580408.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.747711,15,0.2853,0.3351,0.0711
INFORMATION-TECHNOLOGY/11580408.pdf,11580408.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.735702,15,0.6368,0.8081,0.1619
INFORMATION-TECHNOLOGY/11584809.pdf,11584809.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.778245,15,0.8076,0.8146,0.0078
INFORMATION-TECHNOLOGY/11584809.pdf,11584809.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.833614,15,0.7533,0.8174,0.0814
INFORMATION-TECHNOLOGY/11584809.pdf,11584809.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.753698,15,0.3229,0.447,0.1831
INFORMATION-TECHNOLOGY/11584809.pdf,11584809.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.814673,15,0.7051,0.933,0.2424
INFORMATION-TECHNOLOGY/11957080.pdf,11957080.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.705538,15,0.7582,0.7689,0.013
INFORMATION-TECHNOLOGY/11957080.pdf,11957080.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.67763,15,0.6975,0.7714,0.0905
INFORMATION-TECHNOLOGY/11957080.pdf,11957080.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.717512,15,0.2493,0.2563,0.0098
INFORMATION-TECHNOLOGY/11957080.pdf,11957080.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.739046,15,0.6104,0.8547,0.2207
INFORMATION-TECHNOLOGY/12045067.pdf,12045067.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.715566,15,0.7416,0.7536,0.0156
INFORMATION-TECHNOLOGY/12045067.pdf,12045067.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.70853,15,0.6356,0.771,0.1595
INFORMATION-TECHNOLOGY/12045067.pdf,12045067.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.750053,15,0.2419,0.2522,0.013
INFORMATION-TECHNOLOGY/12045067.pdf,12045067.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.744401,15,0.6705,0.9539,0.3189
INFORMATION-TECHNOLOGY/12334140.pdf,12334140.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.637746,15,0.8058,0.8178,0.0159
INFORMATION-TECHNOLOGY/12334140.pdf,12334140.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.727379,15,0.7257,0.7718,0.0563
INFORMATION-TECHNOLOGY/12334140.pdf,12334140.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.74609,15,0.2561,0.272,0.0224
INFORMATION-TECHNOLOGY/12334140.pdf,12334140.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.735684,15,0.6887,0.9156,0.2736
INFORMATION-TECHNOLOGY/12635195.pdf,12635195.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.712557,15,0.7981,0.8055,0.0075
INFORMATION-TECHNOLOGY/12635195.pdf,12635195.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.781064,15,0.6345,0.7194,0.1097
INFORMATION-TECHNOLOGY/12635195.pdf,12635195.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.783323,15,0.2498,0.2584,0.0113
INFORMATION-TECHNOLOGY/12635195.pdf,12635195.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.742639,15,0.6627,0.9611,0.3228
INFORMATION-TECHNOLOGY/12763627.pdf,12763627.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.754197,15,0.7892,0.8024,0.0173
INFORMATION-TECHNOLOGY/12763627.pdf,12763627.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.739871,15,0.7116,0.8026,0.124
INFORMATION-TECHNOLOGY/12763627.pdf,12763627.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.763805,15,0.2625,0.2806,0.0245
INFORMATION-TECHNOLOGY/12763627.pdf,12763627.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.744217,15,0.7268,0.9762,0.1876
INFORMATION-TECHNOLOGY/13385306.pdf,13385306.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.808455,15,0.8014,0.8177,0.0206
INFORMATION-TECHNOLOGY/13385306.pdf,13385306.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.821111,15,0.6858,0.7512,0.0853
INFORMATION-TECHNOLOGY/13385306.pdf,13385306.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.80788,15,0.3523,0.4782,0.174
INFORMATION-TECHNOLOGY/13385306.pdf,13385306.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.82412,15,0.6625,0.9249,0.2926
INFORMATION-TECHNOLOGY/13405733.pdf,13405733.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.805033,15,0.8224,0.8271,0.0053
INFORMATION-TECHNOLOGY/13405733.pdf,13405733.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.787658,15,0.8107,0.8526,0.0397
INFORMATION-TECHNOLOGY/13405733.pdf,13405733.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.775232,15,0.2663,0.2752,0.0114
INFORMATION-TECHNOLOGY/13405733.pdf,13405733.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.818147,15,0.6531,0.8712,0.2359
INFORMATION-TECHNOLOGY/13477922.pdf,13477922.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.808682,15,0.8014,0.8146,0.0153
INFORMATION-TECHNOLOGY/13477922.pdf,13477922.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.840779,15,0.5916,0.6864,0.1268
INFORMATION-TECHNOLOGY/13477922.pdf,13477922.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.814894,15,0.3834,0.517,0.1845
INFORMATION-TECHNOLOGY/13477922.pdf,13477922.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.837141,15,0.6515,0.9296,0.271
INFORMATION-TECHNOLOGY/13836471.pdf,13836471.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.729173,15,0.8026,0.8113,0.0102
INFORMATION-TECHNOLOGY/13836471.pdf,13836471.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.796455,15,0.7406,0.7994,0.069
INFORMATION-TECHNOLOGY/13836471.pdf,13836471.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.768666,15,0.3262,0.4523,0.1842
INFORMATION-TECHNOLOGY/13836471.pdf,13836471.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.761302,15,0.7074,0.9506,0.262
INFORMATION-TECHNOLOGY/14789139.pdf,14789139.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.748196,15,0.8157,0.8254,0.0115
INFORMATION-TECHNOLOGY/14789139.pdf,14789139.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.804277,15,0.8265,0.856,0.0319
INFORMATION-TECHNOLOGY/14789139.pdf,14789139.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.760266,15,0.26,0.2658,0.0076
INFORMATION-TECHNOLOGY/14789139.pdf,14789139.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.793966,15,0.691,0.803,0.1505
INFORMATION-TECHNOLOGY/15118506.pdf,15118506.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.720864,15,0.7859,0.7943,0.0092
INFORMATION-TECHNOLOGY/15118506.pdf,15118506.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.715068,15,0.733,0.8139,0.0977
INFORMATION-TECHNOLOGY/15118506.pdf,15118506.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.679465,15,0.2989,0.3233,0.0274
INFORMATION-TECHNOLOGY/15118506.pdf,15118506.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.707752,15,0.6923,0.9591,0.3031
INFORMATION-TECHNOLOGY/15297298.pdf,15297298.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.675075,15,0.8183,0.8296,0.0117
INFORMATION-TECHNOLOGY/15297298.pdf,15297298.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.712751,15,0.7072,0.7893,0.1014
INFORMATION-TECHNOLOGY/15297298.pdf,15297298.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.740615,15,0.2546,0.2673,0.0177
INFORMATION-TECHNOLOGY/15297298.pdf,15297298.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.740572,15,0.7372,0.9618,0.1053
INFORMATION-TECHNOLOGY/15651486.pdf,15651486.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.653853,15,0.7668,0.7821,0.0178
INFORMATION-TECHNOLOGY/15651486.pdf,15651486.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.73951,15,0.7645,0.8368,0.0791
INFORMATION-TECHNOLOGY/15651486.pdf,15651486.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.73951,15,0.2521,0.2561,0.0042
INFORMATION-TECHNOLOGY/15651486.pdf,15651486.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.737946,15,0.7662,0.9808,0.2624
INFORMATION-TECHNOLOGY/15791766.pdf,15791766.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.747124,15,0.797,0.8032,0.0063
INFORMATION-TECHNOLOGY/15791766.pdf,15791766.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.77249,15,0.7451,0.8253,0.0982
INFORMATION-TECHNOLOGY/15791766.pdf,15791766.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.815045,15,0.2634,0.2732,0.0129
INFORMATION-TECHNOLOGY/15791766.pdf,15791766.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.749593,15,0.7033,0.8895,0.2489
INFORMATION-TECHNOLOGY/15802627.pdf,15802627.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.753415,15,0.7905,0.8024,0.0153
INFORMATION-TECHNOLOGY/15802627.pdf,15802627.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.755739,15,0.6798,0.7498,0.0852
INFORMATION-TECHNOLOGY/15802627.pdf,15802627.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.759051,15,0.2525,0.2582,0.0073
INFORMATION-TECHNOLOGY/15802627.pdf,15802627.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.756547,15,0.6259,0.818,0.2288
INFORMATION-TECHNOLOGY/16186411.pdf,16186411.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.791149,15,0.8181,0.8379,0.0215
INFORMATION-TECHNOLOGY/16186411.pdf,16186411.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.808306,15,0.7697,0.8336,0.0732
INFORMATION-TECHNOLOGY/16186411.pdf,16186411.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.802751,15,0.4935,0.7098,0.2792
INFORMATION-TECHNOLOGY/16186411.pdf,16186411.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.800483,15,0.7771,0.9638,0.1806
INFORMATION-TECHNOLOGY/16533554.pdf,16533554.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.77362,15,0.7995,0.8104,0.0133
INFORMATION-TECHNOLOGY/16533554.pdf,16533554.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.780436,15,0.7021,0.8018,0.1109
INFORMATION-TECHNOLOGY/16533554.pdf,16533554.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.776075,15,0.2574,0.2657,0.0108
INFORMATION-TECHNOLOGY/16533554.pdf,16533554.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.791091,15,0.6967,0.9252,0.2941
INFORMATION-TECHNOLOGY/16899268.pdf,16899268.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.754238,15,0.793,0.8057,0.0169
INFORMATION-TECHNOLOGY/16899268.pdf,16899268.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.761729,15,0.7455,0.849,0.1354
INFORMATION-TECHNOLOGY/16899268.pdf,16899268.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.756474,15,0.7113,0.7882,0.0892
INFORMATION-TECHNOLOGY/16899268.pdf,16899268.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.74929,15,0.5963,0.8723,0.2723
INFORMATION-TECHNOLOGY/17111768.pdf,17111768.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.732179,15,0.7171,0.7307,0.0175
INFORMATION-TECHNOLOGY/17111768.pdf,17111768.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.709157,15,0.519,0.669,0.1762
INFORMATION-TECHNOLOGY/17111768.pdf,17111768.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.705622,15,0.2385,0.2448,0.0076
INFORMATION-TECHNOLOGY/17111768.pdf,17111768.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.730105,15,0.7764,0.9607,0.112
INFORMATION-TECHNOLOGY/17641670.pdf,17641670.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.819739,15,0.8238,0.831,0.0087
INFORMATION-TECHNOLOGY/17641670.pdf,17641670.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.814177,15,0.7047,0.7546,0.0679
INFORMATION-TECHNOLOGY/17641670.pdf,17641670.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.827975,15,0.2719,0.2916,0.0282
INFORMATION-TECHNOLOGY/17641670.pdf,17641670.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.808244,15,0.7052,0.9364,0.3242
INFORMATION-TECHNOLOGY/17681064.pdf,17681064.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.736624,15,0.8043,0.8165,0.0149
INFORMATION-TECHNOLOGY/17681064.pdf,17681064.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.817077,15,0.6974,0.8042,0.1396
INFORMATION-TECHNOLOGY/17681064.pdf,17681064.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.760408,15,0.3664,0.4441,0.0982
INFORMATION-TECHNOLOGY/17681064.pdf,17681064.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.817461,15,0.6183,0.7838,0.0991
INFORMATION-TECHNOLOGY/17688766.pdf,17688766.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.684657,15,0.7564,0.7706,0.0181
INFORMATION-TECHNOLOGY/17688766.pdf,17688766.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.722194,15,0.6429,0.7548,0.1228
INFORMATION-TECHNOLOGY/17688766.pdf,17688766.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.715599,15,0.2483,0.2663,0.0253
INFORMATION-TECHNOLOGY/17688766.pdf,17688766.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.754247,15,0.6653,0.9033,0.297
INFORMATION-TECHNOLOGY/17987433.pdf,17987433.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.743757,15,0.8189,0.8281,0.0113
INFORMATION-TECHNOLOGY/17987433.pdf,17987433.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.784833,15,0.6746,0.8188,0.166
INFORMATION-TECHNOLOGY/17987433.pdf,17987433.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.779924,15,0.2607,0.2697,0.0119
INFORMATION-TECHNOLOGY/17987433.pdf,17987433.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.739763,15,0.7861,0.9723,0.1822
INFORMATION-TECHNOLOGY/18067556.pdf,18067556.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.686289,15,0.8041,0.8156,0.0145
INFORMATION-TECHNOLOGY/18067556.pdf,18067556.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.732724,15,0.7529,0.8148,0.0743
INFORMATION-TECHNOLOGY/18067556.pdf,18067556.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.704377,15,0.272,0.2942,0.0312
INFORMATION-TECHNOLOGY/18067556.pdf,18067556.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.735907,15,0.6923,0.909,0.2733
INFORMATION-TECHNOLOGY/18159866.pdf,18159866.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.795449,15,0.7874,0.7939,0.0071
INFORMATION-TECHNOLOGY/18159866.pdf,18159866.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.752808,15,0.7027,0.7943,0.1149
INFORMATION-TECHNOLOGY/18159866.pdf,18159866.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.785018,15,0.342,0.456,0.1513
INFORMATION-TECHNOLOGY/18159866.pdf,18159866.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.791265,15,0.6351,0.8895,0.265
INFORMATION-TECHNOLOGY/18176523.pdf,18176523.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.768801,15,0.7995,0.8155,0.0189
INFORMATION-TECHNOLOGY/18176523.pdf,18176523.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.825922,15,0.6666,0.7457,0.1081
INFORMATION-TECHNOLOGY/18176523.pdf,18176523.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.80827,15,0.2726,0.3074,0.0494
INFORMATION-TECHNOLOGY/18176523.pdf,18176523.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.818334,15,0.6018,0.8788,0.2774
INFORMATION-TECHNOLOGY/18187364.pdf,18187364.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.784379,15,0.8042,0.8152,0.0141
INFORMATION-TECHNOLOGY/18187364.pdf,18187364.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.78317,15,0.7495,0.8255,0.0941
INFORMATION-TECHNOLOGY/18187364.pdf,18187364.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.814947,15,0.258,0.2656,0.0095
INFORMATION-TECHNOLOGY/18187364.pdf,18187364.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.7882,15,0.7069,0.9387,0.3297
INFORMATION-TECHNOLOGY/18301617.pdf,18301617.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.794805,15,0.7981,0.808,0.0127
INFORMATION-TECHNOLOGY/18301617.pdf,18301617.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.783946,15,0.6911,0.8097,0.1616
INFORMATION-TECHNOLOGY/18301617.pdf,18301617.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.804434,15,0.3124,0.4205,0.1569
INFORMATION-TECHNOLOGY/18301617.pdf,18301617.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.814712,15,0.62,0.767,0.1527
INFORMATION-TECHNOLOGY/18752129.pdf,18752129.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.737846,15,0.7736,0.7824,0.0104
INFORMATION-TECHNOLOGY/18752129.pdf,18752129.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.792556,15,0.8063,0.8534,0.0546
INFORMATION-TECHNOLOGY/18752129.pdf,18752129.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.785015,15,0.2508,0.2546,0.0041
INFORMATION-TECHNOLOGY/18752129.pdf,18752129.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.758605,15,0.7292,0.9409,0.2183
INFORMATION-TECHNOLOGY/19201175.pdf,19201175.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.821162,15,0.7901,0.7995,0.0114
INFORMATION-TECHNOLOGY/19201175.pdf,19201175.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.782431,15,0.7308,0.7952,0.0833
INFORMATION-TECHNOLOGY/19201175.pdf,19201175.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.792277,15,0.362,0.476,0.1556
INFORMATION-TECHNOLOGY/19201175.pdf,19201175.pdf,INFORMATION-TECHNOLOGY,Hybrid (RRF),0.78756,15,0.649,0.7954,0.1549
INFORMATION-TECHNOLOGY/19796840.pdf,19796840.pdf,INFORMATION-TECHNOLOGY,ConFit v2,0.768031,15,0.8203,0.8292,0.0114
INFORMATION-TECHNOLOGY/19796840.pdf,19796840.pdf,INFORMATION-TECHNOLOGY,ColBERT,0.769583,15,0.6511,0.7491,0.1298
INFORMATION-TECHNOLOGY/19796840.pdf,19796840.pdf,INFORMATION-TECHNOLOGY,CrossEncoder,0.75598,15,0.2662,0.2742,0.0103
